period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city_x,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,zipcode,city_y,county
9/1/2013,11/30/2013,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,434831.0,0.156729997,0.119256113,439000.0,0.111265805,0.181209354,160.9979564,0.025636161,0.16101069,148.0068732,-0.040277069,-0.064716043,40,-0.272727273,0.290322581,40.0,-0.272727273,0.379310345,30.0,-0.285714286,-0.454545455,119.0,-0.084615385,-0.048,,,,215.5,40.5,42.5,0.992547539,0.003774982,0.002804428,0.375,-0.006818182,-0.012096774,,,,0.025,0.006818182,0.025,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
6/1/2013,8/31/2013,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,Single Family Residential,6,223750.0,0.147435897,0.387596899,199999.0,-0.056608491,0.142851429,100.8649823,0.103520973,0.07179782,110.7421875,-0.101584353,0.049196601,12,0.2,-0.4,12.0,0.2,-0.333333333,31.0,-0.03125,0.0,73.0,0.073529412,0.0,,,,114.5,-57.0,-49.0,0.940096224,0.048262719,0.034772498,0.083333333,-0.016666667,0.033333333,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
1/1/2015,3/31/2015,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Single Family Residential,6,635000.0,0.237901221,-0.118055556,631500.0,-0.003943218,0.02068854,160.0404313,0.053740405,-0.027266452,161.892072,0.0,-0.069571354,9,-0.4375,-0.470588235,9.0,-0.4375,-0.470588235,30.0,0.578947368,-0.210526316,77.0,0.084507042,-0.083333333,,,,180.0,-63.0,8.0,0.98859441,0.01719602,0.051377511,0.222222222,0.097222222,0.163398693,,,,0.0,0.0,-0.058823529,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
8/1/2013,10/31/2013,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,375914.0,0.013010461,0.118685125,395045.0,0.0,0.079837359,156.9737519,0.010091969,0.199851985,154.2183357,-0.026833177,-0.018853851,55,-0.06779661,0.447368421,55.0,-0.06779661,0.571428571,42.0,-0.045454545,-0.086956522,130.0,-0.057971014,0.074380165,,,,175.0,19.0,30.0,0.988772557,0.009077083,0.010325958,0.381818182,0.110631741,0.118660287,,,,0.018181818,0.018181818,0.018181818,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
10/1/2024,12/31/2024,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Single Family Residential,6,710000.0,-0.006298111,0.092307692,674500.0,-0.030751545,0.037692308,251.4367816,0.051038844,0.037729043,269.1091586,0.034165607,0.044776733,33,-0.029411765,-0.195121951,19.0,-0.344827586,-0.387096774,24.0,-0.314285714,-0.04,11.0,-0.352941176,-0.45,,,,12.5,1.5,-3.0,0.997079903,-0.001840528,0.007776914,0.272727273,-0.021390374,-0.044345898,,,,0.684210526,-0.005444646,0.264855688,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
7/1/2023,9/30/2023,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,255000.0,-0.586709887,0.215153681,239000.0,0.0,0.707148954,223.2142857,0.052074838,0.719334934,223.7603306,0.0,1.729167007,3,-0.25,-0.25,1.0,-0.666666667,-0.666666667,5.0,0.0,-0.285714286,6.0,0.0,0.2,,,,32.0,-50.0,24.5,0.999570415,0.008009487,0.047851955,0.333333333,0.083333333,0.333333333,,,,0.0,0.0,-0.666666667,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
4/1/2019,6/30/2019,90,zip code,2,9053,f,Zip Code: 22931,,Virginia,VA,Single Family Residential,6,30000.0,,,59450.0,,,29.76190476,,,58.9781746,,,1,,,,,,2.0,,,5.0,,,,,,55.0,,,0.508474576,,,0.0,,,,,,,,,"Charlottesville, VA",16820,2/10/2025 14:21,22931,Covesville,Albemarle
2/1/2018,4/30/2018,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,249000.0,0.039665971,0.185714286,254450.0,0.018207283,0.018207283,158.7301587,0.141819125,0.039426523,158.5923721,-0.053969177,0.013363828,33,0.222222222,-0.057142857,33.0,0.222222222,-0.057142857,77.0,0.069444444,0.4,86.0,0.162162162,0.228571429,,,,65.0,0.0,1.0,0.991749153,0.005158499,-0.001006737,0.212121212,0.063973064,-0.130735931,,,,0.0,0.0,-0.028571429,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
3/1/2015,5/31/2015,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Single Family Residential,6,430000.0,0.076345432,0.134564644,482000.0,0.025641026,0.048053925,169.7344599,0.024973067,0.22316579,172.4455287,0.002674408,0.091770373,33,-0.029411765,0.0,33.0,-0.029411765,0.03125,79.0,0.097222222,0.025974026,130.0,0.074380165,0.083333333,,,,148.0,7.5,-7.0,0.977271133,0.002422203,0.012854944,0.242424242,-0.02228164,0.060606061,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
8/1/2018,10/31/2018,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,184500.0,-0.563313609,-0.561236623,424250.0,0.050123762,-0.614318182,101.2493355,-0.024392119,-0.566945196,228.7372048,0.0,-0.261822846,2,0.0,-0.5,2.0,0.0,-0.5,4.0,0.0,0.333333333,10.0,-0.166666667,-0.090909091,,,,64.0,-44.0,-89.0,1.038471453,0.077332115,0.156429692,0.5,0.5,0.5,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
10/1/2016,12/31/2016,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,Single Family Residential,6,425000.0,0.0,,349000.0,0.414387031,,132.192846,-0.4218445,,211.5767045,0.065069718,,5,0.666666667,,5.0,0.666666667,,3.0,-0.25,,5.0,-0.285714286,,,,,121.0,0.0,,0.963696587,-0.00884834,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
9/1/2016,11/30/2016,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Multi-Family (2-4 Unit),4,236900.0,,-0.542509535,,,,129.7371303,,-0.178417612,,,,1,,-0.5,1.0,,-0.5,,,,2.0,,-0.333333333,,,,65.0,,-43.5,1.0,,0.062818411,0.0,,0.0,,,,0.0,,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
1/1/2020,3/31/2020,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,189200.0,-0.12,0.545120457,499900.0,0.388611111,-0.036801541,161.889881,-0.04887218,1.196847489,217.3478261,0.35106793,0.565406886,4,0.333333333,-0.5,4.0,0.333333333,-0.5,5.0,0.25,4.0,7.0,0.166666667,2.5,,,,163.5,30.5,-44.5,0.936619043,-0.04591212,0.114053887,0.25,-0.083333333,0.25,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
12/1/2019,2/29/2020,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Single Family Residential,6,502500.0,0.154535429,0.040372671,445000.0,-0.053090754,-0.127279859,167.1215352,0.054722578,0.101459472,177.0846395,-0.033998654,0.090841379,34,0.03030303,0.36,34.0,0.03030303,0.36,43.0,0.791666667,-0.12244898,79.0,0.112676056,-0.307017544,,,,125.5,18.5,-19.5,0.989233343,0.003396779,-0.008433692,0.176470588,-0.005347594,-0.183529412,,,,0.029411765,-0.000891266,-0.010588235,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
9/1/2016,11/30/2016,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,547167.0,0.095429429,-0.204120727,349000.0,-0.035911602,-0.811351351,168.1067138,-0.155393463,0.50861372,119.95,-0.150348677,-0.598524108,2,0.0,0.0,2.0,0.0,0.0,3.0,-0.25,0.0,5.0,-0.285714286,-0.5,,,,118.0,-50.0,-26.0,0.943458917,-0.003312242,0.214741417,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
7/1/2017,9/30/2017,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,Single Family Residential,6,170325.0,-0.015462428,,475000.0,0.0,,158.9565518,-0.001238313,,164.5833333,0.165942982,,4,0.333333333,,4.0,0.333333333,,3.0,2.0,,6.0,0.2,,,,,130.5,7.5,,0.987235519,0.004254827,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
1/1/2023,3/31/2023,90,zip code,2,9053,f,Zip Code: 22931,,Virginia,VA,All Residential,-1,595000.0,0.0,,,,,231.1374187,0.0,,,,,2,0.0,,,,,,,,2.0,0.0,,,,,10.5,0.0,,0.990835181,0.0,,0.5,0.0,,,,,,,,"Charlottesville, VA",16820,2/10/2025 14:21,22931,Covesville,Albemarle
12/1/2018,2/28/2019,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,All Residential,-1,320000.0,-0.044776119,-0.104306327,339190.0,0.014052758,-0.075776567,154.9379066,-0.020236708,0.047539349,158.115865,0.001086596,0.069121947,65,-0.057971014,-0.166666667,65.0,-0.044117647,-0.155844156,109.0,0.211111111,-0.263513514,256.0,0.089361702,-0.098591549,,,,185.0,30.0,32.0,0.995198956,0.002637014,0.003294977,0.307692308,-0.040133779,-0.025641026,,,,0.046153846,0.031447964,-0.018781219,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
4/1/2016,6/30/2016,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,All Residential,-1,800000.0,0.0,,258900.0,-0.460512607,,280.3083392,0.0,,158.2680781,0.105469051,,1,0.0,,1.0,0.0,,4.0,-0.2,,9.0,0.285714286,,,,,67.0,0.0,,0.975609756,0.0,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
7/1/2017,9/30/2017,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,All Residential,-1,334000.0,-0.038848921,0.115191987,380944.0,0.088722492,0.122238916,154.3993232,-0.008489348,0.055173293,157.3919678,0.006283962,-0.010867215,163,-0.132978723,-0.084269663,163.0,-0.132978723,-0.079096045,181.0,0.011173184,0.392307692,284.0,0.021582734,0.229437229,,,,72.5,-5.5,-28.5,0.983541216,-0.002414849,0.005648093,0.208588957,-0.014815298,0.017577721,,,,0.012269939,0.001631641,-0.004679214,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
3/1/2016,5/31/2016,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Multi-Family (2-4 Unit),4,290000.0,0.0,,340000.0,0.070866142,,163.2882883,0.0,,178.9473684,0.037222804,,1,0.0,,1.0,0.0,,1.0,-0.5,,3.0,0.0,,,,,55.0,0.0,,0.983050847,0.0,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
5/1/2024,7/31/2024,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,535412.0,-0.008496296,0.076205025,589900.0,-0.085276739,-0.025272846,247.8498827,0.013899378,0.064039047,238.0952381,-0.026450623,-0.015029372,99,0.137931034,0.164705882,76.0,-0.084337349,0.0,85.0,-0.076086957,-0.166666667,46.0,0.179487179,-0.233333333,,,,21.0,1.5,11.0,1.003972279,-0.005341771,-0.018623603,0.383838384,-0.041448972,-0.098514557,,,,0.447368421,-0.010462904,-0.171052632,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
1/1/2024,3/31/2024,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,Single Family Residential,6,493000.0,-0.331525424,-0.71085044,3950000.0,0.580316063,5.279809221,156.4028469,-0.205792828,-0.721106654,886.8778281,0.849113987,3.994522505,2,-0.5,-0.333333333,2.0,0.0,-0.666666667,3.0,0.5,-0.4,2.0,1.0,-0.333333333,,,,135.5,22.5,101.5,1.04677119,0.034911827,0.067505027,0.5,0.25,0.166666667,,,,0.5,0.0,0.166666667,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
9/1/2020,11/30/2020,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,462000.0,-0.289230769,,254900.0,-0.045139539,,116.3836869,-0.236523014,,163.3974359,0.332814135,,2,1.0,,2.0,1.0,,1.0,-0.5,,5.0,-0.166666667,,,,,116.5,-14.5,,0.889812433,0.09226642,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
4/1/2024,6/30/2024,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Townhouse,13,475000.0,0.001053741,0.109813084,449945.0,-0.011099023,0.002417235,225.7878689,0.029972727,0.048341649,237.4334104,0.0,0.093555092,44,0.157894737,0.023255814,44.0,-0.083333333,-0.278688525,100.0,-0.038461538,0.369863014,29.0,0.074074074,0.8125,,,,20.0,0.0,13.0,1.00002281,0.007796053,-0.019130605,0.363636364,0.153110048,-0.147991543,,,,0.568181818,0.005681818,-0.202309985,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
4/1/2023,6/30/2023,90,zip code,2,9053,f,Zip Code: 22931,,Virginia,VA,All Residential,-1,63000.0,,-0.790697674,,,,62.5,,-0.530730897,,,,1,,-0.8,,,,,,,2.0,,,,,,141.0,,98.0,1.051752922,,0.111876725,1.0,,1.0,,,,,,,"Charlottesville, VA",16820,2/10/2025 14:21,22931,Covesville,Albemarle
6/1/2019,8/31/2019,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Single Family Residential,6,482750.0,0.010994764,0.022775424,509900.0,0.020412247,-0.026960391,182.4307307,0.019980645,0.039158063,193.4468524,0.054871853,0.086487419,52,-0.133333333,0.0,51.0,-0.15,-0.019230769,49.0,-0.183333333,-0.075471698,118.0,0.017241379,-0.070866142,,,,110.0,12.0,-18.5,0.981587148,-0.00443441,-0.002219182,0.25,0.033333333,0.096153846,,,,0.039215686,0.02254902,0.039215686,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
5/1/2017,7/31/2017,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Townhouse,13,303500.0,0.037069689,0.217652959,293247.5,0.056233904,0.111735592,145.8333333,-0.006497342,0.043754269,146.2497266,0.02377911,0.011065155,63,0.016129032,0.5,63.0,0.016129032,0.5,74.0,0.01369863,0.233333333,145.0,0.074074074,0.421568627,,,,138.0,26.5,40.5,0.99411153,0.005029204,0.005041088,0.238095238,0.060675883,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
6/1/2021,8/31/2021,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,All Residential,-1,375000.0,0.0,-0.558823529,672500.0,-0.161471322,0.502961225,339.673913,0.0,0.253098193,220.7139509,-0.262409655,-0.050590597,1,0.0,-0.5,1.0,0.0,-0.5,2.0,0.0,-0.5,4.0,1.0,0.0,,,,75.0,0.0,-202.0,1.0,0.0,0.11759179,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
8/1/2014,10/31/2014,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,226800.0,-0.378630137,-0.034893617,374900.0,0.080559158,0.304453723,190.3061224,0.0,0.043368664,183.6650934,0.007753249,0.421921075,3,-0.4,0.0,3.0,-0.25,0.0,5.0,-0.166666667,0.25,8.0,-0.111111111,-0.272727273,,,,66.0,-48.0,-75.0,0.9582369,0.001561258,0.089130744,0.333333333,0.133333333,0.333333333,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
5/1/2016,7/31/2016,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,All Residential,-1,190900.0,0.154171705,0.174769231,189900.0,-0.156,-0.007058824,106.3368056,0.003215372,-0.062503215,113.5646688,-0.084497125,-0.074069835,23,0.15,0.15,22.0,0.157894737,0.157894737,21.0,-0.4,-0.34375,54.0,-0.142857143,-0.357142857,,,,146.0,0.0,14.0,0.96834543,0.006169866,0.008918941,0.043478261,-0.006521739,-0.056521739,,,,0.0,-0.052631579,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
2/1/2020,4/30/2020,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,All Residential,-1,385000.0,0.0,0.103151862,377000.0,-0.055729493,-0.033085407,169.3240512,-0.040062879,0.013339322,181.4705827,0.029792311,0.062080463,115,0.210526316,0.055045872,113.0,0.20212766,0.066037736,162.0,0.0,-0.379310345,216.0,-0.072961373,-0.28,,,,107.5,-40.0,38.5,0.976383122,0.006873016,-0.009400992,0.12173913,0.027002288,-0.125967292,,,,0.044247788,-0.019582,-0.002922024,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
1/1/2022,3/31/2022,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Townhouse,13,476179.0,0.047279197,0.231540942,488208.0,-0.018381422,0.237322844,229.078972,0.078179915,0.194155006,252.4850826,0.002274559,0.350228436,11,0.0,-0.541666667,19.0,0.0,-0.208333333,26.0,0.529411765,-0.297297297,10.0,-0.090909091,-0.87012987,,,,59.0,-158.0,-80.0,1.000784544,-0.001927205,0.007720358,0.181818182,0.0,0.098484848,,,,0.631578947,0.263157895,0.631578947,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
11/1/2014,1/31/2015,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,195000.0,-0.046454768,-0.281767956,269125.0,0.175218341,0.043120155,139.4666667,0.008210547,-0.051560803,140.8401539,0.122416073,0.053797329,41,-0.108695652,0.708333333,40.0,-0.090909091,0.904761905,42.0,0.35483871,0.826086957,79.0,0.128571429,0.012820513,,,,163.0,15.5,7.0,0.976633803,0.000514426,-0.003392135,0.243902439,0.004772004,-0.047764228,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
6/1/2019,8/31/2019,90,zip code,2,9053,f,Zip Code: 22931,,Virginia,VA,All Residential,-1,30000.0,0.0,-0.932394366,59900.0,0.007569386,-0.987041644,29.76190476,0.0,-0.845060339,59.42460317,0.007569386,-0.923176603,1,0.0,-0.5,,,,1.0,-0.5,-0.5,3.0,-0.4,0.0,,,,55.0,0.0,-48.0,0.508474576,0.0,-0.441998308,0.0,0.0,0.0,,,,,,,"Charlottesville, VA",16820,2/10/2025 14:21,22931,Covesville,Albemarle
8/1/2023,10/31/2023,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,225000.0,-0.117647059,0.072194425,324900.0,0.359414226,0.172077922,223.2142857,0.0,0.719334934,223.7603306,0.0,0.983001029,1,-0.666666667,-0.75,3.0,2.0,-0.4,3.0,-0.4,-0.4,5.0,-0.166666667,0.0,,,,32.0,0.0,24.5,1.0,0.000429585,0.04828154,0.0,-0.333333333,0.0,,,,0.0,0.0,-0.4,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
8/1/2012,10/31/2012,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,All Residential,-1,401433.0,-0.020895122,-0.301855652,629950.0,0.050091682,0.267218185,157.8925164,-0.015555011,-0.016118495,166.9940847,0.134947294,-0.010418521,22,0.1,0.692307692,19.0,0.055555556,0.583333333,24.0,0.142857143,-0.111111111,64.0,-0.044776119,-0.098591549,,,,193.5,43.5,49.5,0.904039756,0.008633044,-0.038609676,0.090909091,-0.009090909,0.013986014,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
9/1/2020,11/30/2020,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,All Residential,-1,358753.5,0.033871758,0.182054366,423245.0,-0.000479398,0.21273639,167.0414457,0.025339709,0.057811622,176.7936822,0.013837864,0.067714654,92,-0.08,-0.148148148,92.0,-0.08,-0.140186916,104.0,-0.037037037,0.195402299,131.0,-0.007575758,-0.291891892,,,,89.5,-4.0,-22.5,0.986323336,-0.002678432,0.002783867,0.239130435,-0.050869565,0.007648953,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
6/1/2024,8/31/2024,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Townhouse,13,410750.0,-0.02202381,-0.02202381,419000.0,0.010856454,-0.238181818,195.0222145,-0.022288631,0.047547895,201.2487992,0.022484282,0.009608773,2,-0.333333333,1.0,2.0,0.0,0.0,1.0,-0.5,-0.5,,,,,,,11.5,2.5,0.5,0.991050119,-0.001365308,0.002814825,0.0,0.0,0.0,,,,0.5,0.0,-0.5,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
5/1/2015,7/31/2015,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,340000.0,-0.275053305,-0.147869674,379900.0,0.085738783,-0.282530689,139.6495071,-0.081475129,0.050654599,146.6232227,-0.004706302,-0.076854484,25,0.19047619,0.0,25.0,0.19047619,0.0,27.0,-0.341463415,0.588235294,57.0,-0.095238095,0.357142857,,,,108.0,-26.0,-12.5,0.964833204,-0.002466163,-0.009800596,0.04,0.04,-0.08,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
3/1/2019,5/31/2019,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,437500.0,0.002888318,-0.016942297,478250.0,0.009592448,0.028494624,181.9085409,-0.011072201,0.007132997,186.1435416,-0.027836517,0.070228212,66,0.245283019,0.434782609,66.0,0.245283019,0.434782609,124.0,0.016393443,0.252525253,191.0,0.015957447,0.104046243,,,,97.0,3.0,-45.0,0.987928206,0.001417747,-0.003616198,0.151515152,-0.018296169,-0.000658762,,,,0.03030303,-0.007432819,0.0085639,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
8/1/2022,10/31/2022,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Single Family Residential,6,499500.0,-0.079262673,-0.062851782,596000.0,0.114018692,0.242961418,228.6980612,-0.035430025,0.11977347,229.6937417,-0.002318477,0.086213378,70,-0.166666667,-0.176470588,67.0,-0.042857143,-0.211764706,71.0,0.0,-0.08974359,35.0,-0.027777778,-0.656862745,,,,9.0,2.0,-63.5,1.003253738,-0.007873105,0.015667016,0.385714286,-0.078571429,0.11512605,,,,0.597014925,-0.002985075,0.597014925,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
5/1/2021,7/31/2021,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Townhouse,13,442000.0,0.0,0.289964832,431000.0,0.0,,208.7073609,0.0,0.357233582,275.5754476,0.0,,3,0.0,-0.7,3.0,0.0,-0.7,1.0,0.0,,,,,,,,44.0,0.0,-106.0,1.010439494,0.0,-0.001907671,0.666666667,0.0,-0.033333333,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
5/1/2020,7/31/2020,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Single Family Residential,6,626000.0,0.034710744,0.098245614,684900.0,0.053692308,0.396479746,153.9914423,-0.076823116,-0.077794645,206.5396996,0.056329913,0.29844418,38,0.055555556,-0.073170732,38.0,0.055555556,-0.025641026,41.0,-0.327868852,-0.254545455,94.0,-0.104761905,-0.153153153,,,,143.0,17.5,27.5,0.983369389,-0.002147787,0.015725005,0.289473684,0.011695906,0.191912709,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
8/1/2013,10/31/2013,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,All Residential,-1,254470.5,0.02221209,,264900.0,0.200543848,,119.0846823,-0.353250407,,142.1137339,0.123175101,,4,0.333333333,,4.0,0.333333333,,3.0,-0.25,,4.0,-0.333333333,,,,,155.5,-30.5,,1.060284341,-0.042174751,,0.25,-0.416666667,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
8/1/2015,10/31/2015,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Condo/Co-op,3,142500.0,0.034482759,-0.080051646,150000.0,-0.009574117,0.154734411,133.4180432,-0.036115018,0.054800769,142.5883109,-0.012917505,0.090034608,5,-0.166666667,0.0,5.0,-0.166666667,0.0,4.0,-0.333333333,0.333333333,8.0,-0.2,1.0,,,,130.0,26.5,2.0,0.944721407,-0.012312304,-0.032588436,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
3/1/2019,5/31/2019,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,All Residential,-1,330000.0,0.042818771,-0.026548673,325000.0,0.0,-0.050672197,157.2133169,-0.001136093,0.037078272,158.4557764,0.005783675,0.025162833,137,0.37,0.062015504,137.0,0.37,0.062015504,205.0,0.084656085,-0.055299539,308.0,-0.009646302,-0.122507123,,,,94.5,-94.5,-40.5,0.999776438,-0.003467714,-0.006048922,0.364963504,-0.025036496,-0.076896961,,,,0.02189781,-0.02810219,0.014145872,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
6/1/2018,8/31/2018,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,All Residential,-1,245000.0,0.074561404,0.331521739,245000.0,0.0,-0.101741522,121.7512995,0.074362982,0.005297723,126.5060241,-0.015290778,0.091319801,19,-0.095238095,-0.344827586,19.0,-0.095238095,-0.296296296,31.0,0.0,-0.088235294,60.0,0.090909091,-0.104477612,,,,88.0,0.0,-0.5,0.955994283,-0.003180252,-0.01393391,0.105263158,-0.037593985,-0.067150635,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
